fert,max_vac,last_cept,rel_dist,prob
3,11,2,5,0.3234876906558743
3,11,2,6,0.3565716992755398
3,11,3,9,0.3017488090838756
3,11,3,10,0.34912559545806227
3,11,3,8,0.34912559545806227
3,11,1,4,0.33195909551431274
3,11,1,2,0.33608177338843837
3,11,1,3,0.3319591310972489
3,7,0,2,0.3142832565886346
3,7,0,3,0.3756382147555229
3,7,0,1,0.31007852865584257
3,7,4,4,0.016049112293932986
3,7,4,2,0.9411192779321567
3,7,4,3,0.014400365214917922
3,7,4,5,0.013871227066424425
3,7,4,1,0.014560017492567858
3,7,7,2,0.49818285133596285
3,7,7,3,0.5018171486640373
3,7,2,4,0.008110516425116312
3,7,2,2,0.7711574455498531
3,7,2,3,0.008110516425116312
3,7,2,5,0.008110516425116312
3,7,2,6,0.20148765165674362
3,7,2,1,0.0030233535180540323
3,7,3,7,0.004472721661542848
3,7,3,2,0.4202833275724679
3,7,3,3,0.5693867269509106
3,7,3,6,0.004420257952704518
3,7,3,1,0.0014369658623740239
3,7,5,7,0.004818221159036141
3,7,5,2,0.0031663800847879747
3,7,5,3,0.9835086971882679
3,7,5,6,0.004813204192615209
3,7,5,1,0.003693497375292686
3,7,6,2,0.0029214577903145236
3,7,6,3,0.9941626401578895
3,7,6,1,0.0029159020517959705
3,7,1,2,0.21679482693787475
3,7,1,3,0.774478494328704
3,7,1,1,0.008726678733421195
3,9,0,2,0.49999371593658676
3,9,0,1,0.5000062840634133
3,9,4,7,0.9177471121057471
3,9,4,4,0.013953373327923345
3,9,4,9,0.005990759093071087
3,9,4,2,0.014118984865399519
3,9,4,3,0.014118984865399519
3,9,4,5,0.013953373327923345
3,9,4,8,0.005984597663640481
3,9,4,1,0.014132814750895683
3,9,2,2,0.006271675052361236
3,9,2,3,0.9874566492312586
3,9,2,1,0.0062716757163801444
3,9,3,4,0.005951986291044605
3,9,3,2,0.013877338365818732
3,9,3,3,0.013877338365818732
3,9,3,5,0.9464502577970085
3,9,3,6,0.005951986291044605
3,9,3,1,0.013891092889264807
3,9,5,7,0.24779421186687986
3,9,5,4,0.25073526271104
3,9,5,5,0.25073526271104
3,9,5,6,0.25073526271104
3,9,6,7,0.5
3,9,6,8,0.5
3,9,1,1,1.0
3,10,0,1,1.0
3,10,4,9,0.4997092246609693
3,10,4,10,0.5002907753390307
3,10,2,4,0.3095697077263228
3,10,2,3,0.34521512547921285
3,10,2,5,0.34521516679446435
3,10,3,7,0.3599973679844921
3,10,3,8,0.3136682658301427
3,10,3,6,0.32633436618536527
3,10,1,2,0.496557342512958
3,10,1,1,0.503442657487042
3,8,0,4,0.35451108482733296
3,8,0,2,0.3198344809177656
3,8,0,3,0.3221638312087995
3,8,0,1,0.0034906030461018746
3,8,4,7,0.016258995542959315
3,8,4,3,0.9534293798298846
3,8,4,5,0.016258995542959315
3,8,4,6,0.014052629084196761
3,8,2,7,0.035947732550940775
3,8,2,5,0.035947732550940775
3,8,2,6,0.035947732550940775
3,8,2,1,0.8921568023471776
3,8,3,4,0.014055671093252875
3,8,3,2,0.01421150187276115
3,8,3,3,0.015664952809570552
3,8,3,8,0.037452700700759
3,8,3,1,0.9186151735236565
3,8,5,8,1.0
3,8,1,4,0.3333333333333333
3,8,1,2,0.3333333333333333
3,8,1,3,0.3333333333333333
3,6,0,2,0.7411712445340778
3,6,0,3,0.12948805325610774
3,6,0,1,0.12934070220981453
3,6,4,4,0.41477892733277955
3,6,4,2,0.17036564259599898
3,6,4,3,0.0010587545064854875
3,6,4,5,0.41239480290618463
3,6,4,1,0.001401872658551179
3,6,2,2,0.5084945762333369
3,6,2,3,0.003634997938177544
3,6,2,1,0.48787042582848544
3,6,3,4,0.24696007242917178
3,6,3,2,0.2557568658383169
3,6,3,3,0.24679872762953942
3,6,3,5,0.0018294596058621936
3,6,3,6,0.0018511733241837033
3,6,3,1,0.246803701172926
3,6,5,4,0.22338669588544138
3,6,5,2,0.0010801965437574888
3,6,5,3,0.2578153404559812
3,6,5,5,0.2578153404559812
3,6,5,6,0.25812647826956353
3,6,5,1,0.0017759483892752152
3,6,6,2,0.00922393401207915
3,6,6,1,0.9907760659879209
3,6,1,2,0.0009165102845878131
3,6,1,3,0.45249900576707136
3,6,1,1,0.5465844839483408
3,4,0,4,0.0014871280003987532
3,4,0,2,0.8960027288287868
3,4,0,3,0.0015890177320295054
3,4,0,1,0.10092112543878508
3,4,4,4,0.004756874898611196
3,4,4,2,0.004701078155923879
3,4,4,3,0.004701078155923879
3,4,4,1,0.9858409687895411
3,4,7,4,0.5002984778876777
3,4,7,3,0.4997015221123223
3,4,2,4,0.3624685986467581
3,4,2,2,0.1600836357159998
3,4,2,3,0.36067835073353005
3,4,2,1,0.11676941490371201
3,4,3,4,0.21102173614785882
3,4,3,2,0.6011369907411613
3,4,3,3,0.09348260154200153
3,4,3,1,0.09435867156897831
3,4,5,1,1.0
3,4,6,2,0.46461326548988136
3,4,6,1,0.5353867345101188
3,4,1,4,0.0012468484109573077
3,4,1,2,0.4064103004186822
3,4,1,3,0.18819476659022663
3,4,1,1,0.4041480845801338
3,3,0,2,0.49456122333441144
3,3,0,3,0.30694035702797545
3,3,0,1,0.19849841963761308
3,3,4,2,0.49508777682912103
3,3,4,3,0.5032014044517975
3,3,4,1,0.001710818719081452
3,3,7,2,0.34899859394088795
3,3,7,3,0.349362367005359
3,3,7,1,0.3016390390537531
3,3,2,2,0.33212048376533543
3,3,2,3,0.33382912703035145
3,3,2,1,0.3340503892043131
3,3,3,2,0.4468344848836877
3,3,3,3,0.005283154312711482
3,3,3,1,0.5478823608036008
3,3,5,2,0.33201976081889695
3,3,5,3,0.3359604783622061
3,3,5,1,0.33201976081889695
3,3,1,2,0.3511570337004927
3,3,1,3,0.30124011755416386
3,3,1,1,0.34760284874534353
3,5,0,2,0.30690429283115306
3,5,0,3,0.0016158903349508711
3,5,0,1,0.691479816833896
3,5,4,2,0.11770636135968376
3,5,4,3,0.5778591496602219
3,5,4,5,0.0071205982122687994
3,5,4,1,0.29731389076782555
3,5,2,4,0.001718587317112804
3,5,2,2,0.20810101276935178
3,5,2,3,0.001718587317112804
3,5,2,5,0.540218343520377
3,5,2,1,0.24824346907604553
3,5,3,4,0.0934639668760813
3,5,3,2,0.1589603593892056
3,5,3,3,0.19551933263083524
3,5,3,5,0.31976393370444084
3,5,3,1,0.2322924073994371
3,5,5,2,0.4058205879613696
3,5,5,3,0.5915741257153475
3,5,5,1,0.0026052863232828277
3,5,6,4,0.25870938302562885
3,5,6,2,0.25870938302562885
3,5,6,3,0.22360218936371307
3,5,6,5,0.25897904458502924
3,5,1,4,0.29927806489950737
3,5,1,2,0.29928078729070795
3,5,1,3,0.3010170924341395
3,5,1,1,0.10042405537564517
3,13,0,1,1.0
3,12,7,7,0.003188864182450377
3,12,7,9,0.003188864182450377
3,12,7,10,0.48737779998606257
3,12,7,8,0.5062444716490367
3,12,4,4,0.006150749744838407
3,12,4,2,0.9731992075861964
3,12,4,3,0.006940102801721138
3,12,4,5,0.006854969323710772
3,12,4,1,0.006854970543533472
3,12,2,2,0.9939001687385716
3,12,2,1,0.006099831261428383
3,12,3,4,0.003084148214735198
3,12,3,2,0.5025279416031957
3,12,3,3,0.49162060016010856
3,12,3,1,0.002767310021960573
3,12,5,7,0.0027604234228027482
3,12,5,4,0.003076473714114983
3,12,5,2,0.5018607883252096
3,12,5,3,0.0031178875444863893
3,12,5,5,0.002658991980148364
3,12,5,6,0.48344575436860704
3,12,5,1,0.003079680644630883
3,12,8,10,0.9935076254779001
3,12,8,11,0.006492374522099982
3,12,6,7,0.003354786456175379
3,12,6,4,0.0033582832638158608
3,12,6,5,0.0033582829042138793
3,12,6,8,0.4621118295891797
3,12,6,6,0.5278168177866152
3,12,1,1,1.0
3,1,0,1,1.0
3,1,4,1,1.0
3,1,2,1,1.0
3,1,3,1,1.0
3,1,8,1,1.0
3,1,6,1,1.0
3,1,1,1,1.0
5,2,0,2,0.4988229780980421
5,2,0,1,0.501177021901958
5,2,4,1,1.0
5,2,2,2,0.25353241215359096
5,2,2,1,0.7464675878464092
5,2,3,1,1.0
5,2,5,1,1.0
5,2,1,2,0.49773547929326806
5,2,1,1,0.502264520706732
5,11,0,3,1.0
5,11,4,1,1.0
5,11,2,1,1.0
5,11,3,1,1.0
5,11,5,2,0.30034997649340284
5,11,5,3,0.2837706791518675
5,11,5,1,0.41587934435472956
5,11,6,4,0.22104468117587675
5,11,6,2,0.23395921309979867
5,11,6,3,0.2210446765094469
5,11,6,1,0.3239514292148776
5,7,0,2,0.27727713495775735
5,7,0,3,0.2755625471120083
5,7,0,1,0.44716031793023425
5,7,4,4,0.28428377005242184
5,7,4,2,0.18919720320067693
5,7,4,5,0.28428377005242184
5,7,4,1,0.24223525669447935
5,7,7,2,0.3625094901055505
5,7,7,1,0.6374905098944494
5,7,2,2,0.4446305534269755
5,7,2,1,0.5553694465730246
5,7,3,4,0.2534311537077432
5,7,3,2,0.27477220004669484
5,7,3,3,0.22623479148773623
5,7,3,1,0.24556185475782571
5,7,5,2,0.4672295098159123
5,7,5,1,0.5327704901840876
5,7,6,2,0.0009994300638605494
5,7,6,1,0.9990005699361394
5,7,1,1,1.0
5,9,7,1,1.0
5,9,4,1,1.0
5,9,0,2,0.3338667286564647
5,9,0,3,0.33225508467084225
5,9,0,1,0.33387818667269303
5,9,5,5,1.0
5,10,5,3,1.0
5,8,0,2,0.28657423313242203
5,8,0,3,0.3456522700783158
5,8,0,1,0.36777349678926213
5,8,7,1,1.0
5,8,4,2,0.3595726894593266
5,8,4,3,0.280843650099174
5,8,4,1,0.35958366044149925
5,8,2,1,1.0
5,8,3,4,0.0007682205904867296
5,8,3,6,0.0007682207514885365
5,8,3,1,0.9984635586580247
5,8,5,4,0.00023076836564483771
5,8,5,2,0.29768831874858054
5,8,5,3,0.3510356679223831
5,8,5,1,0.3510452449633915
5,8,6,4,0.41934887824662254
5,8,6,1,0.5806511217533775
5,6,0,2,0.49919344257765047
5,6,0,1,0.5008065574223496
5,6,4,4,0.11988419092743924
5,6,4,2,0.25904847008947324
5,6,4,3,0.405771441713592
5,6,4,1,0.21529589726949547
5,6,2,4,0.13336734939603412
5,6,2,2,0.30193827488152797
5,6,2,3,0.13272763042820962
5,6,2,5,0.1784668611493051
5,6,2,1,0.25349988414492314
5,6,3,2,0.5464781024088364
5,6,3,3,0.0002734685886662833
5,6,3,1,0.4532484290024973
5,6,5,2,0.5466283941227041
5,6,5,1,0.45337160587729586
5,6,6,2,0.548850480106062
5,6,6,1,0.4511495198939381
5,6,1,2,0.4349507510803409
5,6,1,3,0.20429888804846558
5,6,1,1,0.36075036087119355
5,4,0,4,0.0999319367856777
5,4,0,2,0.14076011568170066
5,4,0,3,0.16535192523083656
5,4,0,1,0.593956022301785
5,4,4,1,1.0
5,4,2,2,0.5381440065483529
5,4,2,3,0.15710052872738084
5,4,2,1,0.30475546472426623
5,4,3,2,0.29331310218597234
5,4,3,3,0.13055508289334208
5,4,3,1,0.5761318149206857
5,4,5,2,1.0
5,4,1,4,0.1139922423079654
5,4,1,2,0.28737133702177936
5,4,1,3,0.09398738693105965
5,4,1,1,0.5046490337391956
5,3,0,2,0.22579694837431957
5,3,0,3,0.26273948693547666
5,3,0,1,0.5114635646902038
5,3,4,2,1.0
5,3,2,2,0.24219152773091204
5,3,2,3,0.1338868649682551
5,3,2,1,0.6239216073008328
5,3,3,2,0.253532412153591
5,3,3,1,0.7464675878464089
5,3,5,2,1.0
5,3,1,2,0.6409763642718087
5,3,1,3,0.08053709251898704
5,3,1,1,0.2784865432092043
5,5,0,4,0.14379614679946576
5,5,0,2,0.1127083145169042
5,5,0,3,0.1127083145169042
5,5,0,5,0.15082176565967423
5,5,0,1,0.4799654585070515
5,5,4,2,0.5207141987583348
5,5,4,3,0.17685205272952473
5,5,4,1,0.3024337485121405
5,5,2,4,0.14587884127931178
5,5,2,2,0.3358550338512557
5,5,2,3,0.11157440476830152
5,5,2,1,0.40669172010113114
5,5,3,4,0.11186082823741669
5,5,3,2,0.45716556900013233
5,5,3,3,0.28157243344279725
5,5,3,1,0.14940116931965372
5,5,5,2,0.00025459836899658945
5,5,5,3,0.3477308032402885
5,5,5,1,0.652014598390715
5,5,1,2,0.190018759408834
5,5,1,1,0.8099812405911659
5,12,0,4,0.32747380487111
5,12,0,3,0.34580736570803167
5,12,0,1,0.3267188294208582
5,1,0,1,1.0
5,1,4,1,1.0
5,1,2,1,1.0
5,1,3,1,1.0
5,1,1,1,1.0
8,2,0,2,0.4972055394122817
8,2,0,1,0.5027944605877184
8,2,4,1,1.0
8,2,2,2,0.519897137836902
8,2,2,1,0.48010286216309805
8,2,3,2,0.5991323762092993
8,2,3,1,0.40086762379070073
8,2,5,1,1.0
8,2,1,2,0.019063630497259183
8,2,1,1,0.9809363695027409
8,11,7,2,0.32898790044486553
8,11,7,3,0.37343888520790186
8,11,7,1,0.29757321434723255
8,11,4,2,0.5168833010493257
8,11,4,1,0.48311669895067444
8,11,0,2,0.4840648011062672
8,11,0,1,0.5159351988937327
8,11,2,1,1.0
8,11,3,1,1.0
8,11,5,2,0.34153115013977414
8,11,5,3,0.3076871212743769
8,11,5,1,0.35078172858584894
8,11,8,3,1.0
8,11,6,2,0.29644177604991756
8,11,6,3,0.3458581142725707
8,11,6,1,0.3577001096775117
8,11,1,1,1.0
8,7,4,2,0.49286306839031985
8,7,4,1,0.5071369316096801
8,7,2,4,0.32556937889403736
8,7,2,2,0.3382737655415206
8,7,2,1,0.33615685556444197
8,7,3,4,0.2425208328799162
8,7,3,2,0.2428166009394665
8,7,3,3,0.2517196308293418
8,7,3,1,0.2629429353512755
8,7,5,2,0.34569086350841377
8,7,5,3,0.37158378974078576
8,7,5,1,0.28272534675080047
8,7,6,2,0.47899450389934295
8,7,6,1,0.5210054961006572
8,7,1,4,0.32109019455647364
8,7,1,2,0.3214578282863851
8,7,1,3,0.3574519771571414
8,9,7,2,0.9826133006771804
8,9,7,1,0.017386699322819648
8,9,4,2,0.2909700250506994
8,9,4,5,0.4067392897129324
8,9,4,1,0.30229068523636826
8,9,0,2,0.4974379983891
8,9,0,1,0.5025620016108999
8,9,9,2,0.6543799888430256
8,9,9,1,0.3456200111569743
8,9,2,2,0.5383832901653164
8,9,2,1,0.46161670983468356
8,9,3,2,0.9815200668178956
8,9,3,1,0.01847993318210441
8,9,5,2,0.491565367147657
8,9,5,1,0.508434632852343
8,9,8,2,0.5383832901653164
8,9,8,1,0.46161670983468356
8,9,6,4,0.29655057930603756
8,9,6,2,0.2034494235190022
8,9,6,3,0.29655057930603756
8,9,6,1,0.2034494178689227
8,9,1,2,0.5745678749129954
8,9,1,1,0.4254321250870047
8,10,7,3,0.4009294868529512
8,10,7,1,0.5990705131470488
8,10,4,2,0.4968684627501305
8,10,4,1,0.5031315372498696
8,10,0,2,0.5046936957371769
8,10,0,3,0.495306304262823
8,10,3,2,1.0
8,10,5,2,0.3707941433133873
8,10,5,3,0.2874608181823616
8,10,5,1,0.3417450385042512
8,10,6,2,0.3552267657400887
8,10,6,3,0.3156476687873634
8,10,6,1,0.3291255654725479
8,8,0,1,1.0
8,8,4,2,0.33590562044940653
8,8,4,3,0.3380249597917602
8,8,4,1,0.32606941975883325
8,8,7,1,1.0
8,8,2,4,0.2607583299530486
8,8,2,2,0.27028451806186155
8,8,2,3,0.27028451806186155
8,8,2,1,0.19867263392322834
8,8,3,4,0.3116552850916581
8,8,3,3,0.20945988111139807
8,8,3,5,0.2747151839981397
8,8,3,1,0.20416964979880417
8,8,5,4,0.017109733410647258
8,8,5,2,0.9620347024280851
8,8,5,3,0.009619187497056352
8,8,5,1,0.01123637666421131
8,8,8,1,1.0
8,8,6,2,0.954355211130759
8,8,6,3,0.025697874631238706
8,8,6,1,0.019946914238002187
8,8,1,1,1.0
8,6,4,2,0.4934940989171272
8,6,4,1,0.5065059010828727
8,6,2,2,0.3395652743767
8,6,2,3,0.32303334234403414
8,6,2,1,0.3374013832792659
8,6,3,2,0.2846387821930352
8,6,3,3,0.3971156089009284
8,6,3,1,0.3182456089060363
8,6,5,2,0.01693817288295255
8,6,5,1,0.9830618271170475
8,6,1,2,0.34173439152576834
8,6,1,3,0.34133641059123776
8,6,1,1,0.3169291978829939
8,4,0,2,0.4972055394122817
8,4,0,1,0.5027944605877184
8,4,4,1,1.0
8,4,2,2,0.3346631543259746
8,4,2,3,0.3324730102954782
8,4,2,1,0.33286383537854725
8,4,3,2,0.435011171204662
8,4,3,1,0.564988828795338
8,4,1,2,0.018707429630047383
8,4,1,3,0.0186848390322616
8,4,1,1,0.962607731337691
8,3,0,2,0.4972055394122817
8,3,0,1,0.5027944605877184
8,3,4,2,0.4416886347276611
8,3,4,1,0.5583113652723388
8,3,2,2,0.33757274796219067
8,3,2,3,0.337176394008286
8,3,2,1,0.3252508580295234
8,3,3,2,0.5463972598638575
8,3,3,1,0.45360274013614255
8,3,5,1,1.0
8,3,1,2,0.01795987937155442
8,3,1,3,0.017938579273654606
8,3,1,1,0.964101541354791
8,5,0,1,1.0
8,5,4,2,0.4914157993892765
8,5,4,1,0.5085842006107236
8,5,2,4,0.24752504849684803
8,5,2,2,0.24779640021486637
8,5,2,3,0.24749456640213885
8,5,2,1,0.2571839848861468
8,5,3,2,0.5379016271670142
8,5,3,1,0.4620983728329858
8,5,5,2,0.4892765068564041
8,5,5,1,0.5107234931435959
8,5,1,4,0.3283354226984563
8,5,1,2,0.32872528504712756
8,5,1,1,0.3429392922544163
8,13,0,2,0.4621175774510442
8,13,0,1,0.5378824225489558
8,12,2,1,1.0
8,12,11,1,1.0
8,12,0,2,0.3478641864372654
8,12,0,3,0.3263640455157429
8,12,0,1,0.32577176804699165
8,12,7,3,0.4691171376401941
8,12,7,1,0.5308828623598059
8,12,9,1,1.0
8,12,10,1,1.0
8,12,8,1,1.0
8,12,6,1,1.0
8,12,4,1,1.0
8,12,3,1,1.0
8,12,5,1,1.0
8,12,12,1,1.0
8,12,1,1,1.0
8,1,0,1,1.0
8,1,4,1,1.0
8,1,2,1,1.0
8,1,3,1,1.0
8,1,5,1,1.0
8,1,1,1,1.0
6,2,0,2,0.497759595291623
6,2,0,1,0.502240404708377
6,2,4,2,0.508996149593577
6,2,4,1,0.49100385040642297
6,2,2,2,0.006226697859284322
6,2,2,1,0.9937733021407157
6,2,3,2,0.0071458231048743374
6,2,3,1,0.9928541768951257
6,2,5,2,0.6072934340564723
6,2,5,1,0.39270656594352776
6,2,6,1,1.0
6,2,1,2,0.34861883989340586
6,2,1,1,0.6513811601065942
6,11,7,4,0.3591940699988112
6,11,7,2,0.2816118678267001
6,11,7,3,0.35919406217448874
6,11,4,4,0.23732610057301823
6,11,4,2,0.23058309241453093
6,11,4,3,0.26624820507759733
6,11,4,1,0.26584260193485354
6,11,0,2,0.27311301607842575
6,11,0,3,0.3862842190829893
6,11,0,1,0.3406027648385849
6,11,2,3,0.5003811409043326
6,11,2,1,0.4996188590956675
6,11,3,4,0.31220309689427234
6,11,3,3,0.3441605991146331
6,11,3,1,0.34363630399109446
6,11,5,4,0.23798284805650463
6,11,5,2,0.24022984411493484
6,11,5,3,0.24482282551036794
6,11,5,1,0.27696448231819265
6,11,8,7,0.4806859587337042
6,11,8,4,0.25965702405806684
6,11,8,3,0.25965701720822904
6,11,6,4,0.25049814178876073
6,11,6,2,0.2366365917395927
6,11,6,3,0.2397636067329304
6,11,6,1,0.2731016597387162
6,11,1,3,0.5004057552175288
6,11,1,1,0.4995942447824712
6,7,0,2,0.5389880215656635
6,7,0,1,0.4610119784343366
6,7,4,4,0.005524982450128117
6,7,4,2,0.9824103334578231
6,7,4,3,0.004994027974910097
6,7,4,1,0.007070656117138686
6,7,7,2,0.462926448101365
6,7,7,1,0.5370735518986349
6,7,2,4,0.007164918092246729
6,7,2,2,0.007164918092246729
6,7,2,3,0.00921589589409333
6,7,2,5,0.009215898466934887
6,7,2,6,0.0071575750701815075
6,7,2,1,0.9600807943842968
6,7,3,4,0.003173978503467836
6,7,3,2,0.6243756659136893
6,7,3,3,0.0031772956896195985
6,7,3,1,0.36927305989322334
6,7,5,4,0.00730716807974298
6,7,5,2,0.011897259003080274
6,7,5,3,0.007488516247819898
6,7,5,1,0.9733070566693569
6,7,6,2,0.3569404865199505
6,7,6,3,0.27671393833256713
6,7,6,1,0.36634557514748245
6,7,1,2,1.0
6,9,7,2,0.5
6,9,7,1,0.5
6,9,4,2,0.2964985317915488
6,9,4,3,0.4070029364169026
6,9,4,1,0.2964985317915488
6,9,0,2,0.4988878818933264
6,9,0,1,0.5011121181066736
6,9,2,1,1.0
6,9,3,2,0.35040587665082
6,9,3,5,0.40588684948665443
6,9,3,1,0.2437072738625255
6,9,5,4,0.217719953311958
6,9,5,2,0.21334533447234577
6,9,5,3,0.18420210003859055
6,9,5,5,0.22234094271939364
6,9,5,1,0.162391669457712
6,9,8,5,0.4999999411032369
6,9,8,1,0.500000058896763
6,9,6,4,0.12872822439127987
6,9,6,2,0.14841305088666482
6,9,6,3,0.16871683916250088
6,9,6,5,0.22186894365574594
6,9,6,6,0.20308347169619403
6,9,6,1,0.12918947020761445
6,10,7,4,0.2830155147185446
6,10,7,3,0.2830155072624587
6,10,7,1,0.43396897801899675
6,10,4,2,0.30338605179920797
6,10,4,3,0.29308951278177486
6,10,4,1,0.40352443541901717
6,10,0,2,1.0
6,10,2,2,0.3436795063237658
6,10,2,3,0.30837284940083565
6,10,2,1,0.34794764427539865
6,10,3,2,0.34761838814918083
6,10,3,3,0.3004461317195856
6,10,3,1,0.3519354801312336
6,10,5,2,0.26822990064282604
6,10,5,3,0.3793776645297947
6,10,5,1,0.35239243482737925
6,10,8,1,1.0
6,10,6,4,0.1928049406984086
6,10,6,2,0.21635184153738
6,10,6,3,0.3063157523067474
6,10,6,1,0.2845274654574639
6,10,1,2,0.5156271771799456
6,10,1,1,0.4843728228200544
6,8,7,3,0.23033631594397186
6,8,7,5,0.42512922904276107
6,8,7,1,0.34453445501326696
6,8,4,4,0.006427595227137566
6,8,4,2,0.44364151107503824
6,8,4,3,0.003989097502777703
6,8,4,5,0.003989097502777703
6,8,4,6,0.006875392305298209
6,8,4,1,0.5350773063869705
6,8,2,6,0.6248315267197162
6,8,2,1,0.3751684732802838
6,8,3,4,0.011428544000266406
6,8,3,2,0.011191020581854469
6,8,3,3,0.007239991361226145
6,8,3,1,0.9701404440566531
6,8,8,4,0.6486177966941967
6,8,8,1,0.3513822033058034
6,8,5,2,0.3695497554217405
6,8,5,3,0.002823135566102328
6,8,5,1,0.6276271090121572
6,8,6,4,0.2608844345426001
6,8,6,3,0.20995554987454468
6,8,6,5,0.26046710352429137
6,8,6,1,0.2686929120585637
6,8,1,4,1.0
6,6,0,1,1.0
6,6,4,4,0.0024592783979400855
6,6,4,2,0.3743990251758378
6,6,4,3,0.0025553482766814623
6,6,4,1,0.6205863481495407
6,6,2,4,0.19799601206227518
6,6,2,2,0.16489441571502939
6,6,2,3,0.19799601206227518
6,6,2,5,0.0017093504190104458
6,6,2,1,0.43740420974140987
6,6,3,2,0.007482197062453431
6,6,3,3,0.010582402141727442
6,6,3,1,0.9819354007958191
6,6,5,2,0.00469377561263812
6,6,5,1,0.9953062243873618
6,6,6,2,0.0035184258288201297
6,6,6,1,0.9964815741711798
6,6,1,2,0.0041401026629668825
6,6,1,1,0.9958598973370332
6,4,7,1,1.0
6,4,4,2,0.3823332119677764
6,4,4,3,0.3085010310946309
6,4,4,1,0.3091657569375927
6,4,0,4,0.49858548034334527
6,4,0,3,0.5014145196566547
6,4,2,4,0.0016729439002365271
6,4,2,2,0.0021978159173625506
6,4,2,3,0.16120743037350424
6,4,2,1,0.8349218098088966
6,4,3,2,0.010613258874835593
6,4,3,3,0.010613258874835593
6,4,3,1,0.9787734822503289
6,4,5,2,0.38490712516488407
6,4,5,1,0.6150928748351159
6,4,1,2,0.31221020591837223
6,4,1,3,0.3727727020864682
6,4,1,1,0.3150170919951595
6,3,0,2,0.5040273916688508
6,3,0,1,0.49597260833114926
6,3,4,2,0.404865290885495
6,3,4,3,0.2713154938375215
6,3,4,1,0.3238192152769835
6,3,2,2,0.4746365098834652
6,3,2,3,0.003173092992099908
6,3,2,1,0.5221903971244348
6,3,3,2,0.3036463088522632
6,3,3,3,0.38690192715975413
6,3,3,1,0.3094517639879828
6,3,5,2,0.5556112193170143
6,3,5,1,0.4443887806829857
6,3,6,2,0.3514087273888531
6,3,6,1,0.6485912726111469
6,3,1,2,0.1749201506438708
6,3,1,3,0.15529068730002138
6,3,1,1,0.6697891620561077
6,5,0,2,0.545300530735682
6,5,0,1,0.45469946926431803
6,5,4,4,0.0047600608586956744
6,5,4,2,0.009090279266041511
6,5,4,1,0.9861496598752627
6,5,2,4,0.002622007347824514
6,5,2,2,0.5940579334847711
6,5,2,3,0.003971462427331379
6,5,2,5,0.0026193201631892725
6,5,2,1,0.3967292765768838
6,5,3,4,0.0012106194820621712
6,5,3,2,0.23683038274883744
6,5,3,3,0.2152631433310084
6,5,3,1,0.546695854438092
6,5,5,2,0.5458015857993986
6,5,5,1,0.45419841420060136
6,5,6,2,1.0
6,5,1,4,0.4891246480421659
6,5,1,2,0.2548735491413785
6,5,1,3,0.2560018028164555
6,13,0,2,0.313083545084233
6,13,0,5,0.3136242752973186
6,13,0,1,0.3732921796184483
6,12,0,4,0.29051007860841754
6,12,0,2,0.2540003899205266
6,12,0,3,0.22803528672149176
6,12,0,1,0.22745424474956402
6,12,4,2,0.43092039777182417
6,12,4,1,0.5690796022281759
6,12,7,2,0.43092039777182417
6,12,7,1,0.5690796022281759
6,12,9,2,0.43092039777182417
6,12,9,1,0.5690796022281759
6,12,6,4,0.500694354107053
6,12,6,1,0.499305645892947
6,12,11,2,0.43092039777182417
6,12,11,1,0.5690796022281759
6,12,5,2,0.5086649517810512
6,12,5,1,0.49133504821894886
6,12,12,2,1.0
6,12,1,4,0.4309203984928943
6,12,1,1,0.5690796015071057
6,1,0,1,1.0
6,1,4,1,1.0
6,1,2,1,1.0
6,1,3,1,1.0
6,1,5,1,1.0
6,1,6,1,1.0
6,1,1,1,1.0
1,2,0,2,0.5202220272498819
1,2,0,1,0.4797779727501181
1,2,2,2,0.5000069283563935
1,2,2,1,0.49999307164360646
1,2,1,2,0.5202188338272573
1,2,1,1,0.47978116617274275
1,7,0,7,0.1412021545646516
1,7,0,4,0.11607650830780328
1,7,0,2,0.11608143709024024
1,7,0,3,0.12495402496753351
1,7,0,5,0.11748822662716836
1,7,0,6,0.11607429484345633
1,7,0,1,0.2681233535991467
1,7,4,7,1.0
1,7,2,7,1.0
1,7,3,7,0.15486946882892924
1,7,3,2,0.24082600734290976
1,7,3,5,0.3021523155525708
1,7,3,6,0.30215220827559014
1,7,5,2,0.3575213989806697
1,7,5,3,0.2849572126166119
1,7,5,1,0.35752138840271835
1,7,1,7,1.0
1,9,0,7,0.0036370273968195648
1,9,0,9,0.9708960538580912
1,9,0,4,0.0036370273968195648
1,9,0,2,0.0036370273968195617
1,9,0,3,0.0036370273968195617
1,9,0,5,0.0036370273968195648
1,9,0,8,0.0036370273968195648
1,9,0,6,0.0036370273968195648
1,9,0,1,0.003644754364171703
1,9,4,7,0.09878287810030319
1,9,4,9,0.16875909138119238
1,9,4,4,0.09878287810030319
1,9,4,2,0.11677648097433946
1,9,4,3,0.09878287810030319
1,9,4,5,0.09878287810030319
1,9,4,8,0.09878287810030319
1,9,4,6,0.09878287810030319
1,9,4,1,0.12176715904264886
1,9,7,7,0.09878287810030319
1,9,7,9,0.16875909138119238
1,9,7,4,0.09878287810030319
1,9,7,2,0.11677648097433946
1,9,7,3,0.09878287810030319
1,9,7,5,0.09878287810030319
