fre_len,eng_len,f_ind,e_ind,prob
14,13,13,2,0.10101009751464188
14,13,13,3,0.04874227290554523
14,13,13,4,0.08013874258728013
14,13,13,5,0.10101009917257009
14,13,13,6,0.10101009917257009
14,13,13,7,0.08959748539794493
14,13,13,8,0.10101009917257009
14,13,13,9,0.0012221444861767587
14,13,13,10,0.10101009917257009
14,13,13,11,0.07450005497960313
14,13,13,12,0.10101009917257009
14,13,13,13,0.10101009917257009
14,13,14,1,9.17586969994763e-5
14,13,14,2,1.823721056256418e-8
14,13,14,3,1.4623293859302156e-9
14,13,14,4,0.00010133379869975541
14,13,14,5,1.2571449432177576e-16
14,13,14,6,1.2571449432177576e-16
14,13,14,7,0.11972664894706087
14,13,14,8,1.2571449432177576e-16
14,13,14,9,0.24236138420512196
14,13,14,10,1.2571449432177576e-16
14,13,14,11,0.02752376014890838
14,13,14,12,1.2571449432177576e-16
14,13,14,13,1.2571449432177576e-16
9,7,1,1,0.045091739232019826
9,7,1,2,0.03036651477514128
9,7,1,3,0.031624627173080525
9,7,1,4,0.00027743984320936543
9,7,1,5,0.3710942706106873
9,7,1,6,0.051068687672822966
9,7,1,7,0.33524944851797644
9,7,2,1,0.10392606871337973
9,7,2,2,0.13997616711327843
9,7,2,3,0.2915495224802042
9,7,2,4,7.991804665191557e-5
9,7,2,5,0.10691057375009484
9,7,2,6,0.02942844351632018
9,7,2,7,0.19316729422741533
9,7,3,1,0.31481408872179806
9,7,3,2,0.10599729977597057
9,7,3,3,0.11039963000814214
9,7,3,4,0.00011694975054201933
9,7,3,5,0.16194808990068676
9,7,3,6,0.022276948501072504
9,7,3,7,0.14630915923454113
9,7,4,1,0.3564446178185065
9,7,4,2,0.24001386232669913
9,7,4,3,0.06250145860269715
9,7,4,4,0.0002556555045054068
9,7,4,5,0.09169281724507307
9,7,4,6,0.025210656671898937
9,7,4,7,0.08284046444833526
9,7,5,1,0.00019732012775554487
9,7,5,2,0.00013329191015703493
9,7,5,3,0.00027619970372408777
9,7,5,4,0.8527430506331982
9,7,5,5,0.00020166108564110963
9,7,5,6,3.0231683535172246e-5
9,7,5,7,0.00018194215484026316
9,7,6,1,0.08104724489858751
9,7,6,2,0.21828007862121718
9,7,6,3,0.2273899011259828
9,7,6,4,0.0002250001207569324
9,7,6,5,0.16681099487889772
9,7,6,6,0.0114611312568725
9,7,6,7,0.1507108308719643
9,7,7,1,1.6578219928665475e-5
9,7,7,2,2.2370902925277736e-5
9,7,7,3,2.32223392816897e-5
9,7,7,4,0.14622965527449253
9,7,7,5,3.397280809004214e-5
9,7,7,6,0.7035803811627249
9,7,7,7,1.5333255661019e-5
9,7,8,1,0.09846234219302288
9,7,8,2,0.26521041452393557
9,7,8,3,0.2762354385406467
9,7,8,4,7.211817220935683e-5
9,7,8,5,0.10130761964422139
9,7,8,6,0.02786359178759107
9,7,8,7,0.09152552725471066
9,7,9,1,7.500121184042056e-11
9,7,9,2,5.067603960283881e-11
9,7,9,3,2.6240635630378592e-11
9,7,9,4,2.1265443449990133e-7
9,7,9,5,7.660764535868927e-11
9,7,9,6,0.12907992774716143
9,7,9,7,3.4555054717832695e-11
12,7,1,1,7.622875706472029e-16
12,7,1,2,7.622875706472029e-16
12,7,1,3,7.622875706472029e-16
12,7,1,4,7.622875706472029e-16
12,7,1,5,7.617625995074545e-16
12,7,1,6,1.463031761049015e-16
12,7,1,7,1.4630317601566786e-16
12,7,2,1,0.14285714090107202
12,7,2,2,0.14285714090107202
12,7,2,3,0.14285714090107202
12,7,2,4,0.14285714090107202
12,7,2,5,0.14280725350957788
12,7,2,6,0.031132201227095927
12,7,2,7,0.031132201208527235
12,7,3,1,0.14285714360351842
12,7,3,2,0.14285714360351842
12,7,3,3,0.14285714360351842
12,7,3,4,0.14285714360351842
12,7,3,5,0.1428072562102598
12,7,3,6,0.031132201752647057
12,7,3,7,0.03113220173407834
12,7,4,1,0.14285714360351842
12,7,4,2,0.14285714360351842
12,7,4,3,0.14285714360351842
12,7,4,4,0.14285714360351842
12,7,4,5,0.1428072562102598
12,7,4,6,0.031132201752647057
12,7,4,7,0.03113220173407834
12,7,5,1,0.14285714090107202
12,7,5,2,0.14285714090107202
12,7,5,3,0.14285714090107202
12,7,5,4,0.14285714090107202
12,7,5,5,0.14280725350957788
12,7,5,6,0.031132201227095927
12,7,5,7,0.031132201208527235
12,7,6,1,0.14285714360351842
12,7,6,2,0.14285714360351842
12,7,6,3,0.14285714360351842
12,7,6,4,0.14285714360351842
12,7,6,5,0.1428072562102598
12,7,6,6,0.031132201752647057
12,7,6,7,0.03113220173407834
12,7,7,1,0.14285714360351842
12,7,7,2,0.14285714360351842
12,7,7,3,0.14285714360351842
12,7,7,4,0.14285714360351842
12,7,7,5,0.1428072562102598
12,7,7,6,0.031132201752647057
12,7,7,7,0.03113220173407834
12,7,8,1,0.14285714360351842
12,7,8,2,0.14285714360351842
12,7,8,3,0.14285714360351842
12,7,8,4,0.14285714360351842
12,7,8,5,0.1428072562102598
12,7,8,6,0.031132201752647057
12,7,8,7,0.03113220173407834
12,7,9,1,8.54444182047684e-11
12,7,9,2,8.54444182047684e-11
12,7,9,3,8.54444182047684e-11
12,7,9,4,8.54444182047684e-11
12,7,9,5,8.539113955315742e-11
12,7,9,6,0.3889735419914946
12,7,9,7,0.38897354209889523
12,7,10,1,4.719260626605715e-14
12,7,10,2,4.719260626605715e-14
12,7,10,3,4.719260626605715e-14
12,7,10,4,4.719260626605715e-14
12,7,10,5,0.00019432454572867864
12,7,10,6,6.850829555222793e-5
12,7,10,7,6.850829558333869e-5
12,7,11,1,9.477087597929526e-11
12,7,11,2,9.477087597929526e-11
12,7,11,3,9.477087597929526e-11
12,7,11,4,9.477087597929526e-11
12,7,11,5,9.471033834041031e-11
12,7,11,6,0.39303253833943813
12,7,11,7,0.39303253844977626
12,7,12,1,1.4977966347532709e-19
12,7,12,2,1.4977966347532709e-19
12,7,12,3,1.4977966347532709e-19
12,7,12,4,1.4977966347532709e-19
12,7,12,5,0.00015488720371443636
12,7,12,6,1.5608849734747702e-10
12,7,12,7,6.829894858084484e-11
9,8,1,1,0.38153552350461317
9,8,1,2,0.0001575048118377411
9,8,1,3,0.00015754120191662605
9,8,1,4,0.00015754120191662605
9,8,1,5,0.00015754120191662605
9,8,1,6,2.9791988578888173e-12
9,8,1,7,2.550664452144399e-10
9,8,1,8,2.5506644559016035e-10
9,8,2,1,9.78260114373232e-10
9,8,2,2,0.3327370257953003
9,8,2,3,0.3327736432487652
9,8,2,4,0.3327736432487652
9,8,2,5,0.3327736432487652
9,8,2,6,5.060145549254909e-8
9,8,2,7,6.469989800894999e-6
9,8,2,8,6.469989810661495e-6
9,8,3,1,9.78260114373232e-10
9,8,3,2,0.3327370257953003
9,8,3,3,0.3327736432487652
9,8,3,4,0.3327736432487652
9,8,3,5,0.3327736432487652
9,8,3,6,5.060145549254909e-8
9,8,3,7,6.469989800894999e-6
9,8,3,8,6.469989810661495e-6
9,8,4,1,9.78260114373232e-10
9,8,4,2,0.3327370257953003
9,8,4,3,0.3327736432487652
9,8,4,4,0.3327736432487652
9,8,4,5,0.3327736432487652
9,8,4,6,5.060145549254909e-8
9,8,4,7,6.469989800894999e-6
9,8,4,8,6.469989810661495e-6
9,8,5,1,1.3230328506510693e-14
9,8,5,2,1.1902494058664321e-6
9,8,5,3,1.1902793157622527e-6
9,8,5,4,1.1902793157622527e-6
9,8,5,5,1.1902793157622527e-6
9,8,5,6,0.853651739832323
9,8,5,7,9.466009678926e-11
9,8,5,8,9.466009693438262e-11
9,8,6,1,1.4689991063626452e-12
9,8,6,2,0.000757386324466422
9,8,6,3,0.0007574933917624371
9,8,6,4,0.0007574933917624371
9,8,6,5,0.0007574933917624371
9,8,6,6,7.902687976705522e-11
9,8,6,7,0.4974042662069365
9,8,6,8,0.4974042662610529
9,8,7,1,3.115606069630407e-8
9,8,7,2,1.0406446341678974e-7
9,8,7,3,1.0406821164303009e-7
9,8,7,4,1.0406821164303009e-7
9,8,7,5,1.0406821164303009e-7
9,8,7,6,0.1463478952051895
9,8,7,7,8.705867540101701e-5
9,8,7,8,8.705867542553356e-5
9,8,8,1,1.6563456691248162e-12
9,8,8,2,0.0007626342231851559
9,8,8,3,0.0007627413122793934
9,8,8,4,0.0007627413122793934
9,8,8,5,0.0007627413122793934
9,8,8,6,8.55148437426248e-11
9,8,8,7,0.5024892646008157
9,8,8,8,0.5024892646578487
9,8,9,1,0.6184644424014065
9,8,9,2,0.00011010294074005747
9,8,9,3,2.1851070464219043e-13
9,8,9,4,2.1851070464219043e-13
9,8,9,5,2.1851070464219043e-13
9,8,9,6,2.1299059974683668e-7
9,8,9,7,1.9771860668878032e-10
9,8,9,8,8.651485009399316e-11
15,10,1,1,0.981385450835839
15,10,1,2,3.777853537281051e-15
15,10,1,3,3.777853537281051e-15
15,10,1,4,3.777853537281051e-15
15,10,1,5,3.777853537281051e-15
15,10,1,6,3.777853537281051e-15
15,10,1,7,3.777853537281051e-15
15,10,1,8,3.777853537281051e-15
15,10,1,9,3.777853537281051e-15
15,10,1,10,3.777853537281051e-15
15,10,2,1,0.0016706393627437391
15,10,2,2,0.09090909075272903
15,10,2,3,0.09090909075272903
15,10,2,4,0.09090909075272903
15,10,2,5,0.09090909075272903
15,10,2,6,0.09090909075272903
15,10,2,7,0.09090909075272903
15,10,2,8,0.09090909075272903
15,10,2,9,0.09090909075272903
15,10,2,10,0.09090909075272903
15,10,3,1,2.357963154990038e-10
15,10,3,2,1.7197385404629252e-9
15,10,3,3,1.7197385404629252e-9
15,10,3,4,1.7197385404629252e-9
15,10,3,5,1.7197385404629252e-9
15,10,3,6,1.7197385404629252e-9
15,10,3,7,1.7197385404629252e-9
15,10,3,8,1.7197385404629252e-9
15,10,3,9,1.7197385404629252e-9
15,10,3,10,1.7197385404629252e-9
15,10,4,1,0.0016706393627437391
15,10,4,2,0.09090909075272903
15,10,4,3,0.09090909075272903
15,10,4,4,0.09090909075272903
15,10,4,5,0.09090909075272903
15,10,4,6,0.09090909075272903
15,10,4,7,0.09090909075272903
15,10,4,8,0.09090909075272903
15,10,4,9,0.09090909075272903
15,10,4,10,0.09090909075272903
15,10,5,1,0.0016706393627437391
15,10,5,2,0.09090909075272903
15,10,5,3,0.09090909075272903
15,10,5,4,0.09090909075272903
15,10,5,5,0.09090909075272903
15,10,5,6,0.09090909075272903
15,10,5,7,0.09090909075272903
15,10,5,8,0.09090909075272903
15,10,5,9,0.09090909075272903
15,10,5,10,0.09090909075272903
15,10,6,1,0.0016706393627437391
15,10,6,2,0.09090909075272903
15,10,6,3,0.09090909075272903
15,10,6,4,0.09090909075272903
15,10,6,5,0.09090909075272903
15,10,6,6,0.09090909075272903
15,10,6,7,0.09090909075272903
15,10,6,8,0.09090909075272903
15,10,6,9,0.09090909075272903
15,10,6,10,0.09090909075272903
15,10,7,1,0.0016706393627437391
15,10,7,2,0.09090909075272903
15,10,7,3,0.09090909075272903
15,10,7,4,0.09090909075272903
15,10,7,5,0.09090909075272903
15,10,7,6,0.09090909075272903
15,10,7,7,0.09090909075272903
15,10,7,8,0.09090909075272903
15,10,7,9,0.09090909075272903
15,10,7,10,0.09090909075272903
15,10,8,1,0.0016706393627437391
15,10,8,2,0.09090909075272903
15,10,8,3,0.09090909075272903
15,10,8,4,0.09090909075272903
15,10,8,5,0.09090909075272903
15,10,8,6,0.09090909075272903
15,10,8,7,0.09090909075272903
15,10,8,8,0.09090909075272903
15,10,8,9,0.09090909075272903
15,10,8,10,0.09090909075272903
15,10,9,1,3.2182928948909914e-14
15,10,9,2,2.3905881701391386e-13
15,10,9,3,2.3905881701391386e-13
15,10,9,4,2.3905881701391386e-13
15,10,9,5,2.3905881701391386e-13
15,10,9,6,2.3905881701391386e-13
15,10,9,7,2.3905881701391386e-13
15,10,9,8,2.3905881701391386e-13
15,10,9,9,2.3905881701391386e-13
15,10,9,10,2.3905881701391386e-13
15,10,10,1,0.0016706393627437391
15,10,10,2,0.09090909075272903
15,10,10,3,0.09090909075272903
15,10,10,4,0.09090909075272903
15,10,10,5,0.09090909075272903
15,10,10,6,0.09090909075272903
15,10,10,7,0.09090909075272903
15,10,10,8,0.09090909075272903
15,10,10,9,0.09090909075272903
15,10,10,10,0.09090909075272903
15,10,11,1,0.0016706393627437391
15,10,11,2,0.09090909075272903
15,10,11,3,0.09090909075272903
15,10,11,4,0.09090909075272903
15,10,11,5,0.09090909075272903
15,10,11,6,0.09090909075272903
15,10,11,7,0.09090909075272903
15,10,11,8,0.09090909075272903
15,10,11,9,0.09090909075272903
15,10,11,10,0.09090909075272903
15,10,12,1,0.0016706393627437391
15,10,12,2,0.09090909075272903
15,10,12,3,0.09090909075272903
15,10,12,4,0.09090909075272903
15,10,12,5,0.09090909075272903
15,10,12,6,0.09090909075272903
15,10,12,7,0.09090909075272903
15,10,12,8,0.09090909075272903
15,10,12,9,0.09090909075272903
15,10,12,10,0.09090909075272903
15,10,13,1,0.0016706393627437391
15,10,13,2,0.09090909075272903
15,10,13,3,0.09090909075272903
15,10,13,4,0.09090909075272903
15,10,13,5,0.09090909075272903
15,10,13,6,0.09090909075272903
15,10,13,7,0.09090909075272903
15,10,13,8,0.09090909075272903
15,10,13,9,0.09090909075272903
15,10,13,10,0.09090909075272903
15,10,14,1,0.0016706393627437391
15,10,14,2,0.09090909075272903
15,10,14,3,0.09090909075272903
15,10,14,4,0.09090909075272903
15,10,14,5,0.09090909075272903
15,10,14,6,0.09090909075272903
15,10,14,7,0.09090909075272903
15,10,14,8,0.09090909075272903
15,10,14,9,0.09090909075272903
15,10,14,10,0.09090909075272903
15,10,15,1,0.0002375159381527873
15,10,15,2,7.502198558558979e-19
15,10,15,3,7.502198558558979e-19
15,10,15,4,7.502198558558979e-19
15,10,15,5,7.502198558558979e-19
15,10,15,6,7.502198558558979e-19
15,10,15,7,7.502198558558979e-19
15,10,15,8,7.502198558558979e-19
15,10,15,9,7.502198558558979e-19
15,10,15,10,7.502198558558979e-19
13,12,1,1,0.1111110848625712
13,12,1,2,0.00033738120872410727
13,12,1,3,0.1110473856236912
13,12,1,4,0.1111110848625712
13,12,1,5,0.008226963705485278
13,12,1,6,0.0762977391709762
13,12,1,7,0.0762977391709762
13,12,1,8,0.1111110848625712
13,12,1,9,0.0762977391709762
13,12,1,10,0.1111110848625712
13,12,1,11,0.1111110848625712
13,12,1,12,0.1111110848625712
13,12,2,1,0.1111110848625712
13,12,2,2,0.00033738120872410727
13,12,2,3,0.1110473856236912
13,12,2,4,0.1111110848625712
13,12,2,5,0.008226963705485278
13,12,2,6,0.0762977391709762
13,12,2,7,0.0762977391709762
13,12,2,8,0.1111110848625712
13,12,2,9,0.0762977391709762
13,12,2,10,0.1111110848625712
13,12,2,11,0.1111110848625712
13,12,2,12,0.1111110848625712
13,12,3,1,0.1111110848625712
13,12,3,2,0.00033738120872410727
13,12,3,3,0.1110473856236912
13,12,3,4,0.1111110848625712
13,12,3,5,0.008226963705485278
13,12,3,6,0.0762977391709762
13,12,3,7,0.0762977391709762
13,12,3,8,0.1111110848625712
13,12,3,9,0.0762977391709762
13,12,3,10,0.1111110848625712
13,12,3,11,0.1111110848625712
13,12,3,12,0.1111110848625712
13,12,4,1,0.1111110848625712
13,12,4,2,0.00033738120872410727
13,12,4,3,0.1110473856236912
13,12,4,4,0.1111110848625712
13,12,4,5,0.008226963705485278
13,12,4,6,0.0762977391709762
13,12,4,7,0.0762977391709762
13,12,4,8,0.1111110848625712
13,12,4,9,0.0762977391709762
13,12,4,10,0.1111110848625712
13,12,4,11,0.1111110848625712
13,12,4,12,0.1111110848625712
13,12,5,1,0.1111110848625712
13,12,5,2,0.00033738120872410727
13,12,5,3,0.1110473856236912
13,12,5,4,0.1111110848625712
13,12,5,5,0.008226963705485278
13,12,5,6,0.0762977391709762
13,12,5,7,0.0762977391709762
13,12,5,8,0.1111110848625712
13,12,5,9,0.0762977391709762
13,12,5,10,0.1111110848625712
13,12,5,11,0.1111110848625712
13,12,5,12,0.1111110848625712
13,12,6,1,7.444755480037173e-13
13,12,6,2,2.1618975004372172e-14
13,12,6,3,2.1862328595133223e-12
13,12,6,4,7.444755480037173e-13
13,12,6,5,0.9249007984086904
13,12,6,6,0.005649431206400076
13,12,6,7,0.005649431206400076
13,12,6,8,7.444755480037173e-13
13,12,6,9,0.005649431206400076
13,12,6,10,7.444755480037173e-13
13,12,6,11,7.444755480037173e-13
13,12,6,12,7.444755480037173e-13
13,12,7,1,2.9698958854349655e-11
13,12,7,2,8.224065990054951e-13
13,12,7,3,8.520944178188489e-11
13,12,7,4,2.9698958854349655e-11
13,12,7,5,0.0008336030410727141
13,12,7,6,0.30766888717591956
13,12,7,7,0.30766888717591956
13,12,7,8,2.9698958854349655e-11
13,12,7,9,0.30766888717591956
13,12,7,10,2.9698958854349655e-11
13,12,7,11,2.9698958854349655e-11
13,12,7,12,2.9698958854349655e-11
13,12,8,1,0.1111110848625712
13,12,8,2,0.00033738120872410727
13,12,8,3,0.1110473856236912
13,12,8,4,0.1111110848625712
13,12,8,5,0.008226963705485278
13,12,8,6,0.0762977391709762
13,12,8,7,0.0762977391709762
13,12,8,8,0.1111110848625712
13,12,8,9,0.0762977391709762
13,12,8,10,0.1111110848625712
13,12,8,11,0.1111110848625712
13,12,8,12,0.1111110848625712
13,12,9,1,0.1111110848625712
13,12,9,2,0.00033738120872410727
13,12,9,3,0.1110473856236912
13,12,9,4,0.1111110848625712
13,12,9,5,0.008226963705485278
13,12,9,6,0.0762977391709762
13,12,9,7,0.0762977391709762
13,12,9,8,0.1111110848625712
13,12,9,9,0.0762977391709762
13,12,9,10,0.1111110848625712
13,12,9,11,0.1111110848625712
13,12,9,12,0.1111110848625712
13,12,10,1,0.1111110848625712
13,12,10,2,0.00033738120872410727
13,12,10,3,0.1110473856236912
13,12,10,4,0.1111110848625712
13,12,10,5,0.008226963705485278
13,12,10,6,0.0762977391709762
13,12,10,7,0.0762977391709762
13,12,10,8,0.1111110848625712
13,12,10,9,0.0762977391709762
13,12,10,10,0.1111110848625712
13,12,10,11,0.1111110848625712
13,12,10,12,0.1111110848625712
13,12,11,1,2.3620641533024445e-7
13,12,11,2,4.607096342390337e-9
13,12,11,3,5.645522759140164e-7
13,12,11,4,2.3620641533024445e-7
13,12,11,5,1.3134631250990617e-8
13,12,11,6,1.5890574821695965e-7
13,12,11,7,1.5890574821695965e-7
13,12,11,8,2.3620641533024445e-7
13,12,11,9,1.5890574821695965e-7
13,12,11,10,2.3620641533024445e-7
13,12,11,11,2.3620641533024445e-7
13,12,11,12,2.3620641533024445e-7
13,12,12,1,0.1111110848625712
13,12,12,2,0.00033738120872410727
13,12,12,3,0.1110473856236912
13,12,12,4,0.1111110848625712
13,12,12,5,0.008226963705485278
13,12,12,6,0.0762977391709762
13,12,12,7,0.0762977391709762
13,12,12,8,0.1111110848625712
13,12,12,9,0.0762977391709762
13,12,12,10,0.1111110848625712
13,12,12,11,0.1111110848625712
13,12,12,12,0.1111110848625712
13,12,13,1,1.5165174614892028e-16
13,12,13,2,0.9969635645135416
13,12,13,3,0.0005729647471075625
13,12,13,4,1.5165174614892028e-16
13,12,13,5,0.00022291206623595639
13,12,13,6,1.8701731461696905e-6
13,12,13,7,1.8701731461696905e-6
13,12,13,8,1.5165174614892028e-16
13,12,13,9,1.8701731461696905e-6
13,12,13,10,1.5165174614892028e-16
13,12,13,11,1.5165174614892028e-16
13,12,13,12,1.5165174614892028e-16
9,9,1,1,0.1999989669417556
9,9,1,2,0.1999989669417556
9,9,1,3,0.027712325629579464
9,9,1,4,0.1999989669417556
9,9,1,5,1.515955180433501e-5
9,9,1,6,0.027712325629579464
9,9,1,7,0.027712325629579464
9,9,1,8,0.1999989669417556
9,9,1,9,0.1999989669417556
9,9,2,1,0.1999989669417556
9,9,2,2,0.1999989669417556
9,9,2,3,0.027712325629579464
9,9,2,4,0.1999989669417556
9,9,2,5,1.515955180433501e-5
9,9,2,6,0.027712325629579464
9,9,2,7,0.027712325629579464
9,9,2,8,0.1999989669417556
9,9,2,9,0.1999989669417556
9,9,3,1,0.1999989669417556
9,9,3,2,0.1999989669417556
9,9,3,3,0.027712325629579464
9,9,3,4,0.1999989669417556
9,9,3,5,1.515955180433501e-5
9,9,3,6,0.027712325629579464
9,9,3,7,0.027712325629579464
9,9,3,8,0.1999989669417556
9,9,3,9,0.1999989669417556
9,9,4,1,4.938645481429908e-10
9,9,4,2,4.938645481429908e-10
9,9,4,3,0.015340743583431982
9,9,4,4,4.938645481429908e-10
9,9,4,5,0.9988068466582902
9,9,4,6,0.015340743583431982
9,9,4,7,0.015340743583431982
9,9,4,8,4.938645481429908e-10
9,9,4,9,4.938645481429908e-10
9,9,5,1,5.144639686623793e-6
9,9,5,2,5.144639686623793e-6
9,9,5,3,1.14199741011932e-6
9,9,5,4,5.144639686623793e-6
9,9,5,5,6.786471356015527e-10
9,9,5,6,1.14199741011932e-6
9,9,5,7,1.14199741011932e-6
9,9,5,8,5.144639686623793e-6
9,9,5,9,5.144639686623793e-6
9,9,6,1,2.0157564750363463e-8
9,9,6,2,2.0157564750363463e-8
9,9,6,3,0.8460913193012833
9,9,6,4,2.0157564750363463e-8
9,9,6,5,0.0008758199075032929
9,9,6,6,0.8460913193012833
9,9,6,7,0.8460913193012833
9,9,6,8,2.0157564750363463e-8
9,9,6,9,2.0157564750363463e-8
9,9,7,1,0.1999989669417556
9,9,7,2,0.1999989669417556
9,9,7,3,0.027712325629579464
9,9,7,4,0.1999989669417556
9,9,7,5,1.515955180433501e-5
9,9,7,6,0.027712325629579464
9,9,7,7,0.027712325629579464
9,9,7,8,0.1999989669417556
9,9,7,9,0.1999989669417556
9,9,8,1,0.1999989669417556
9,9,8,2,0.1999989669417556
9,9,8,3,0.027712325629579464
9,9,8,4,0.1999989669417556
9,9,8,5,1.515955180433501e-5
9,9,8,6,0.027712325629579464
9,9,8,7,0.027712325629579464
9,9,8,8,0.1999989669417556
9,9,8,9,0.1999989669417556
9,9,9,1,1.053279834258156e-13
9,9,9,2,1.053279834258156e-13
9,9,9,3,5.16696997801288e-6
9,9,9,4,1.053279834258156e-13
9,9,9,5,0.00024153499653717275
9,9,9,6,5.16696997801288e-6
